poll_id,pollster_id,pollster,sponsor_ids,sponsors,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,display_name,mode,state,start_date,end_date,internal,partisan,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,updated_at,notes,url,url_article,url_topline,url_crosstab,race_id,cycle,office_type,seat_name,election_date,stage,party,answer,candidate_id,candidate_name,pct
82312,1761,Differentiators,,NA,NA,NA,NA,Differentiators,Live Phone/Text-to-Web,Virginia,2023-02-21T00:00:00Z,2023-02-24T00:00:00Z,FALSE,NA,193126,500,lv,r,lv-r,FALSE,2025-04-28 20:01:14 UTC,2025-04-28 20:01:14 UTC,NA,https://differentiatordata.com/virgina-gop-primary-poll/,https://differentiatordata.com/virgina-gop-primary-poll/,https://differentiatordata.com/wp-content/uploads/2023/03/VA-Statewide-GOP-Primary_February-2023_Topline.pdf,https://differentiatordata.com/wp-content/uploads/2023/03/VA-Statewide-GOP-Primary_February-2023-Crosstabs.pdf,10926,2025,Governor,Governor,2025-06-17T00:00:00Z,primary,REP,Miyares,31080,Jason S. Miyares,17.3
82312,1761,Differentiators,,NA,NA,NA,NA,Differentiators,Live Phone/Text-to-Web,Virginia,2023-02-21T00:00:00Z,2023-02-24T00:00:00Z,FALSE,NA,193126,500,lv,r,lv-r,FALSE,2025-04-28 20:01:14 UTC,2025-04-28 20:01:14 UTC,NA,https://differentiatordata.com/virgina-gop-primary-poll/,https://differentiatordata.com/virgina-gop-primary-poll/,https://differentiatordata.com/wp-content/uploads/2023/03/VA-Statewide-GOP-Primary_February-2023_Topline.pdf,https://differentiatordata.com/wp-content/uploads/2023/03/VA-Statewide-GOP-Primary_February-2023-Crosstabs.pdf,10926,2025,Governor,Governor,2025-06-17T00:00:00Z,primary,REP,Sears,31081,Winsome Sears,48
84590,509,U. North Florida,,NA,NA,NA,NA,University of North Florida Public Opinion Research Lab,Live Phone,Florida,2023-10-23T00:00:00Z,2023-11-04T00:00:00Z,FALSE,NA,193127,788,lv,r,lv-r,FALSE,2025-04-28 20:01:14 UTC,2025-04-28 20:01:14 UTC,NA,https://www.unfporl.org/uploads/1/4/4/5/144559024/unf_porl_fall23_repprim_statewide.pdf,NA,NA,https://www.unfporl.org/uploads/1/4/4/5/144559024/unf_porl_fall23_repprim_statewide.pdf,10925,2026,Governor,Governor,2026-08-18T00:00:00Z,primary,REP,Suarez,31715,Francis Suarez,1
84590,509,U. North Florida,,NA,NA,NA,NA,University of North Florida Public Opinion Research Lab,Live Phone,Florida,2023-10-23T00:00:00Z,2023-11-04T00:00:00Z,FALSE,NA,193127,788,lv,r,lv-r,FALSE,2025-04-28 20:01:14 UTC,2025-04-28 20:01:14 UTC,NA,https://www.unfporl.org/uploads/1/4/4/5/144559024/unf_porl_fall23_repprim_statewide.pdf,NA,NA,https://www.unfporl.org/uploads/1/4/4/5/144559024/unf_porl_fall23_repprim_statewide.pdf,10925,2026,Governor,Governor,2026-08-18T00:00:00Z,primary,REP,Waltz,31714,Michael Waltz,1
84590,509,U. North Florida,,NA,NA,NA,NA,University of North Florida Public Opinion Research Lab,Live Phone,Florida,2023-10-23T00:00:00Z,2023-11-04T00:00:00Z,FALSE,NA,193127,788,lv,r,lv-r,FALSE,2025-04-28 20:01:14 UTC,2025-04-28 20:01:14 UTC,NA,https://www.unfporl.org/uploads/1/4/4/5/144559024/unf_porl_fall23_repprim_statewide.pdf,NA,NA,https://www.unfporl.org/uploads/1/4/4/5/144559024/unf_porl_fall23_repprim_statewide.pdf,10925,2026,Governor,Governor,2026-08-18T00:00:00Z,primary,REP,Simpson,31713,Wilton Simpson,1
84590,509,U. North Florida,,NA,NA,NA,NA,University of North Florida Public Opinion Research Lab,Live Phone,Florida,2023-10-23T00:00:00Z,2023-11-04T00:00:00Z,FALSE,NA,193127,788,lv,r,lv-r,FALSE,2025-04-28 20:01:14 UTC,2025-04-28 20:01:14 UTC,NA,https://www.unfporl.org/uploads/1/4/4/5/144559024/unf_porl_fall23_repprim_statewide.pdf,NA,NA,https://www.unfporl.org/uploads/1/4/4/5/144559024/unf_porl_fall23_repprim_statewide.pdf,10925,2026,Governor,Governor,2026-08-18T00:00:00Z,primary,REP,Patronis,31712,Jimmy Theo Patronis Jr.,3
84590,509,U. North Florida,,NA,NA,NA,NA,University of North Florida Public Opinion Research Lab,Live Phone,Florida,2023-10-23T00:00:00Z,2023-11-04T00:00:00Z,FALSE,NA,193127,788,lv,r,lv-r,FALSE,2025-04-28 20:01:14 UTC,2025-04-28 20:01:14 UTC,NA,https://www.unfporl.org/uploads/1/4/4/5/144559024/unf_porl_fall23_repprim_statewide.pdf,NA,NA,https://www.unfporl.org/uploads/1/4/4/5/144559024/unf_porl_fall23_repprim_statewide.pdf,10925,2026,Governor,Governor,2026-08-18T00:00:00Z,primary,REP,Moody,31711,Ashley Moody,6
84590,509,U. North Florida,,NA,NA,NA,NA,University of North Florida Public Opinion Research Lab,Live Phone,Florida,2023-10-23T00:00:00Z,2023-11-04T00:00:00Z,FALSE,NA,193127,788,lv,r,lv-r,FALSE,2025-04-28 20:01:14 UTC,2025-04-28 20:01:14 UTC,NA,https://www.unfporl.org/uploads/1/4/4/5/144559024/unf_porl_fall23_repprim_statewide.pdf,NA,NA,https://www.unfporl.org/uploads/1/4/4/5/144559024/unf_porl_fall23_repprim_statewide.pdf,10925,2026,Governor,Governor,2026-08-18T00:00:00Z,primary,REP,Nuñez,31710,Jeanette Marie Nuñez,2
84590,509,U. North Florida,,NA,NA,NA,NA,University of North Florida Public Opinion Research Lab,Live Phone,Florida,2023-10-23T00:00:00Z,2023-11-04T00:00:00Z,FALSE,NA,193127,788,lv,r,lv-r,FALSE,2025-04-28 20:01:14 UTC,2025-04-28 20:01:14 UTC,NA,https://www.unfporl.org/uploads/1/4/4/5/144559024/unf_porl_fall23_repprim_statewide.pdf,NA,NA,https://www.unfporl.org/uploads/1/4/4/5/144559024/unf_porl_fall23_repprim_statewide.pdf,10925,2026,Governor,Governor,2026-08-18T00:00:00Z,primary,REP,Gaetz,31709,Matt Gaetz,9
84590,509,U. North Florida,,NA,NA,NA,NA,University of North Florida Public Opinion Research Lab,Live Phone,Florida,2023-10-23T00:00:00Z,2023-11-04T00:00:00Z,FALSE,NA,193127,788,lv,r,lv-r,FALSE,2025-04-28 20:01:14 UTC,2025-04-28 20:01:14 UTC,NA,https://www.unfporl.org/uploads/1/4/4/5/144559024/unf_porl_fall23_repprim_statewide.pdf,NA,NA,https://www.unfporl.org/uploads/1/4/4/5/144559024/unf_porl_fall23_repprim_statewide.pdf,10925,2026,Governor,Governor,2026-08-18T00:00:00Z,primary,REP,Donalds,31708,Byron Donalds,9
84590,509,U. North Florida,,NA,NA,NA,NA,University of North Florida Public Opinion Research Lab,Live Phone,Florida,2023-10-23T00:00:00Z,2023-11-04T00:00:00Z,FALSE,NA,193127,788,lv,r,lv-r,FALSE,2025-04-28 20:01:14 UTC,2025-04-28 20:01:14 UTC,NA,https://www.unfporl.org/uploads/1/4/4/5/144559024/unf_porl_fall23_repprim_statewide.pdf,NA,NA,https://www.unfporl.org/uploads/1/4/4/5/144559024/unf_porl_fall23_repprim_statewide.pdf,10925,2026,Governor,Governor,2026-08-18T00:00:00Z,primary,REP,DeSantis,31707,Jill Casey DeSantis,22
85701,94,Christopher Newport U.,,NA,NA,NA,NA,Christopher Newport University Wason Center for Civic Leadership,Live Phone,Virginia,2024-01-11T00:00:00Z,2024-01-17T00:00:00Z,FALSE,NA,191111,NA,rv,d,rv-d,FALSE,2025-04-28 20:09:19 UTC,2025-04-28 20:09:19 UTC,NA,https://cnu.edu/wasoncenter/surveys/archive/2024-01-24.html,https://cnu.edu/wasoncenter/surveys/archive/2024-01-24.html,NA,NA,10919,2025,Governor,Governor,2025-06-17T00:00:00Z,primary,DEM,Stoney,31244,Levar M. Stoney,8
85701,94,Christopher Newport U.,,NA,NA,NA,NA,Christopher Newport University Wason Center for Civic Leadership,Live Phone,Virginia,2024-01-11T00:00:00Z,2024-01-17T00:00:00Z,FALSE,NA,191111,NA,rv,d,rv-d,FALSE,2025-04-28 20:09:19 UTC,2025-04-28 20:09:19 UTC,NA,https://cnu.edu/wasoncenter/surveys/archive/2024-01-24.html,https://cnu.edu/wasoncenter/surveys/archive/2024-01-24.html,NA,NA,10919,2025,Governor,Governor,2025-06-17T00:00:00Z,primary,DEM,Spanberger,31079,Abigail A. Spanberger,52
86257,1714,Kaplan Strategies,,NA,NA,NA,NA,Kaplan Strategies,Online Opt-In Panel/Text-to-Web,Florida,2024-02-27T00:00:00Z,2024-02-28T00:00:00Z,FALSE,NA,194027,1151,rv,r,rv-r,FALSE,2025-04-28 20:01:44 UTC,2025-04-28 20:01:44 UTC,NA,https://orlando-politics.com/2024/03/02/gaetz-takes-early-lead-in-the-2026-florida-republican-gubernatorial-primary-a-kaplan-strategies-poll-insight/,https://orlando-politics.com/2024/03/02/gaetz-takes-early-lead-in-the-2026-florida-republican-gubernatorial-primary-a-kaplan-strategies-poll-insight/,https://orlando-politics.com/wp-content/uploads/2024/03/Florida-Statewide-All-Respondents-02282024-v3-with-write-up-2.pdf,NA,10925,2026,Governor,Governor,2026-08-18T00:00:00Z,primary,REP,Simpson,31713,Wilton Simpson,1
86257,1714,Kaplan Strategies,,NA,NA,NA,NA,Kaplan Strategies,Online Opt-In Panel/Text-to-Web,Florida,2024-02-27T00:00:00Z,2024-02-28T00:00:00Z,FALSE,NA,194027,1151,rv,r,rv-r,FALSE,2025-04-28 20:01:44 UTC,2025-04-28 20:01:44 UTC,NA,https://orlando-politics.com/2024/03/02/gaetz-takes-early-lead-in-the-2026-florida-republican-gubernatorial-primary-a-kaplan-strategies-poll-insight/,https://orlando-politics.com/2024/03/02/gaetz-takes-early-lead-in-the-2026-florida-republican-gubernatorial-primary-a-kaplan-strategies-poll-insight/,https://orlando-politics.com/wp-content/uploads/2024/03/Florida-Statewide-All-Respondents-02282024-v3-with-write-up-2.pdf,NA,10925,2026,Governor,Governor,2026-08-18T00:00:00Z,primary,REP,Suarez,31715,Francis Suarez,2
86257,1714,Kaplan Strategies,,NA,NA,NA,NA,Kaplan Strategies,Online Opt-In Panel/Text-to-Web,Florida,2024-02-27T00:00:00Z,2024-02-28T00:00:00Z,FALSE,NA,194027,1151,rv,r,rv-r,FALSE,2025-04-28 20:01:44 UTC,2025-04-28 20:01:44 UTC,NA,https://orlando-politics.com/2024/03/02/gaetz-takes-early-lead-in-the-2026-florida-republican-gubernatorial-primary-a-kaplan-strategies-poll-insight/,https://orlando-politics.com/2024/03/02/gaetz-takes-early-lead-in-the-2026-florida-republican-gubernatorial-primary-a-kaplan-strategies-poll-insight/,https://orlando-politics.com/wp-content/uploads/2024/03/Florida-Statewide-All-Respondents-02282024-v3-with-write-up-2.pdf,NA,10925,2026,Governor,Governor,2026-08-18T00:00:00Z,primary,REP,Waltz,31714,Michael Waltz,2
86257,1714,Kaplan Strategies,,NA,NA,NA,NA,Kaplan Strategies,Online Opt-In Panel/Text-to-Web,Florida,2024-02-27T00:00:00Z,2024-02-28T00:00:00Z,FALSE,NA,194027,1151,rv,r,rv-r,FALSE,2025-04-28 20:01:44 UTC,2025-04-28 20:01:44 UTC,NA,https://orlando-politics.com/2024/03/02/gaetz-takes-early-lead-in-the-2026-florida-republican-gubernatorial-primary-a-kaplan-strategies-poll-insight/,https://orlando-politics.com/2024/03/02/gaetz-takes-early-lead-in-the-2026-florida-republican-gubernatorial-primary-a-kaplan-strategies-poll-insight/,https://orlando-politics.com/wp-content/uploads/2024/03/Florida-Statewide-All-Respondents-02282024-v3-with-write-up-2.pdf,NA,10925,2026,Governor,Governor,2026-08-18T00:00:00Z,primary,REP,Patronis,31712,Jimmy Theo Patronis Jr.,2
86257,1714,Kaplan Strategies,,NA,NA,NA,NA,Kaplan Strategies,Online Opt-In Panel/Text-to-Web,Florida,2024-02-27T00:00:00Z,2024-02-28T00:00:00Z,FALSE,NA,194027,1151,rv,r,rv-r,FALSE,2025-04-28 20:01:44 UTC,2025-04-28 20:01:44 UTC,NA,https://orlando-politics.com/2024/03/02/gaetz-takes-early-lead-in-the-2026-florida-republican-gubernatorial-primary-a-kaplan-strategies-poll-insight/,https://orlando-politics.com/2024/03/02/gaetz-takes-early-lead-in-the-2026-florida-republican-gubernatorial-primary-a-kaplan-strategies-poll-insight/,https://orlando-politics.com/wp-content/uploads/2024/03/Florida-Statewide-All-Respondents-02282024-v3-with-write-up-2.pdf,NA,10925,2026,Governor,Governor,2026-08-18T00:00:00Z,primary,REP,Nuñez,31710,Jeanette Marie Nuñez,3
86257,1714,Kaplan Strategies,,NA,NA,NA,NA,Kaplan Strategies,Online Opt-In Panel/Text-to-Web,Florida,2024-02-27T00:00:00Z,2024-02-28T00:00:00Z,FALSE,NA,194027,1151,rv,r,rv-r,FALSE,2025-04-28 20:01:44 UTC,2025-04-28 20:01:44 UTC,NA,https://orlando-politics.com/2024/03/02/gaetz-takes-early-lead-in-the-2026-florida-republican-gubernatorial-primary-a-kaplan-strategies-poll-insight/,https://orlando-politics.com/2024/03/02/gaetz-takes-early-lead-in-the-2026-florida-republican-gubernatorial-primary-a-kaplan-strategies-poll-insight/,https://orlando-politics.com/wp-content/uploads/2024/03/Florida-Statewide-All-Respondents-02282024-v3-with-write-up-2.pdf,NA,10925,2026,Governor,Governor,2026-08-18T00:00:00Z,primary,REP,Moody,31711,Ashley Moody,10
86257,1714,Kaplan Strategies,,NA,NA,NA,NA,Kaplan Strategies,Online Opt-In Panel/Text-to-Web,Florida,2024-02-27T00:00:00Z,2024-02-28T00:00:00Z,FALSE,NA,194027,1151,rv,r,rv-r,FALSE,2025-04-28 20:01:44 UTC,2025-04-28 20:01:44 UTC,NA,https://orlando-politics.com/2024/03/02/gaetz-takes-early-lead-in-the-2026-florida-republican-gubernatorial-primary-a-kaplan-strategies-poll-insight/,https://orlando-politics.com/2024/03/02/gaetz-takes-early-lead-in-the-2026-florida-republican-gubernatorial-primary-a-kaplan-strategies-poll-insight/,https://orlando-politics.com/wp-content/uploads/2024/03/Florida-Statewide-All-Respondents-02282024-v3-with-write-up-2.pdf,NA,10925,2026,Governor,Governor,2026-08-18T00:00:00Z,primary,REP,Donalds,31708,Byron Donalds,13
86257,1714,Kaplan Strategies,,NA,NA,NA,NA,Kaplan Strategies,Online Opt-In Panel/Text-to-Web,Florida,2024-02-27T00:00:00Z,2024-02-28T00:00:00Z,FALSE,NA,194027,1151,rv,r,rv-r,FALSE,2025-04-28 20:01:44 UTC,2025-04-28 20:01:44 UTC,NA,https://orlando-politics.com/2024/03/02/gaetz-takes-early-lead-in-the-2026-florida-republican-gubernatorial-primary-a-kaplan-strategies-poll-insight/,https://orlando-politics.com/2024/03/02/gaetz-takes-early-lead-in-the-2026-florida-republican-gubernatorial-primary-a-kaplan-strategies-poll-insight/,https://orlando-politics.com/wp-content/uploads/2024/03/Florida-Statewide-All-Respondents-02282024-v3-with-write-up-2.pdf,NA,10925,2026,Governor,Governor,2026-08-18T00:00:00Z,primary,REP,Gaetz,31709,Matt Gaetz,16
86650,1775,GQR,,Principled Veterans Fund (super PAC),NA,NA,NA,GQR,NA,New Jersey,2024-03-07T00:00:00Z,2024-03-12T00:00:00Z,FALSE,DEM,196421,603,lv,d,lv-d,FALSE,2025-04-28 20:12:20 UTC,2025-04-28 20:12:20 UTC,NA,https://www.insidernj.com/guv-2025-poll-shows-sherrill-trouncing-other-dems/,https://www.insidernj.com/guv-2025-poll-shows-sherrill-trouncing-other-dems/,NA,NA,10939,2025,Governor,Governor,2025-06-10T00:00:00Z,primary,DEM,Fulop,31814,Steven M. Fulop,9
86650,1775,GQR,,Principled Veterans Fund (super PAC),NA,NA,NA,GQR,NA,New Jersey,2024-03-07T00:00:00Z,2024-03-12T00:00:00Z,FALSE,DEM,196421,603,lv,d,lv-d,FALSE,2025-04-28 20:12:20 UTC,2025-04-28 20:12:20 UTC,NA,https://www.insidernj.com/guv-2025-poll-shows-sherrill-trouncing-other-dems/,https://www.insidernj.com/guv-2025-poll-shows-sherrill-trouncing-other-dems/,NA,NA,10939,2025,Governor,Governor,2025-06-10T00:00:00Z,primary,DEM,Gottheimer,31813,Josh Gottheimer,5
86650,1775,GQR,,Principled Veterans Fund (super PAC),NA,NA,NA,GQR,NA,New Jersey,2024-03-07T00:00:00Z,2024-03-12T00:00:00Z,FALSE,DEM,196421,603,lv,d,lv-d,FALSE,2025-04-28 20:12:20 UTC,2025-04-28 20:12:20 UTC,NA,https://www.insidernj.com/guv-2025-poll-shows-sherrill-trouncing-other-dems/,https://www.insidernj.com/guv-2025-poll-shows-sherrill-trouncing-other-dems/,NA,NA,10939,2025,Governor,Governor,2025-06-10T00:00:00Z,primary,DEM,Sweeney,31812,Stephen M. Sweeney,12
86650,1775,GQR,,Principled Veterans Fund (super PAC),NA,NA,NA,GQR,NA,New Jersey,2024-03-07T00:00:00Z,2024-03-12T00:00:00Z,FALSE,DEM,196421,603,lv,d,lv-d,FALSE,2025-04-28 20:12:20 UTC,2025-04-28 20:12:20 UTC,NA,https://www.insidernj.com/guv-2025-poll-shows-sherrill-trouncing-other-dems/,https://www.insidernj.com/guv-2025-poll-shows-sherrill-trouncing-other-dems/,NA,NA,10939,2025,Governor,Governor,2025-06-10T00:00:00Z,primary,DEM,Baraka,31811,Ras J. Baraka,20
86650,1775,GQR,,Principled Veterans Fund (super PAC),NA,NA,NA,GQR,NA,New Jersey,2024-03-07T00:00:00Z,2024-03-12T00:00:00Z,FALSE,DEM,196421,603,lv,d,lv-d,FALSE,2025-04-28 20:12:20 UTC,2025-04-28 20:12:20 UTC,NA,https://www.insidernj.com/guv-2025-poll-shows-sherrill-trouncing-other-dems/,https://www.insidernj.com/guv-2025-poll-shows-sherrill-trouncing-other-dems/,NA,NA,10939,2025,Governor,Governor,2025-06-10T00:00:00Z,primary,DEM,Sherrill,31810,Mikie Sherrill,23
86564,1347,Cygnal,,NA,NA,NA,NA,Cygnal,Online Opt-In Panel/Text-to-Web,Virginia,2024-03-13T00:00:00Z,2024-03-14T00:00:00Z,FALSE,NA,195752,510,lv,r,lv-r,FALSE,2025-04-28 20:12:17 UTC,2025-04-28 20:12:17 UTC,NA,https://projects.fivethirtyeight.com/polls/20240329_VA_Cygnal.pdf,NA,https://projects.fivethirtyeight.com/polls/20240329_VA_Cygnal.pdf,NA,10926,2025,Governor,Governor,2025-06-17T00:00:00Z,primary,REP,Miyares,31080,Jason S. Miyares,15.8
86564,1347,Cygnal,,NA,NA,NA,NA,Cygnal,Online Opt-In Panel/Text-to-Web,Virginia,2024-03-13T00:00:00Z,2024-03-14T00:00:00Z,FALSE,NA,195752,510,lv,r,lv-r,FALSE,2025-04-28 20:12:17 UTC,2025-04-28 20:12:17 UTC,NA,https://projects.fivethirtyeight.com/polls/20240329_VA_Cygnal.pdf,NA,https://projects.fivethirtyeight.com/polls/20240329_VA_Cygnal.pdf,NA,10926,2025,Governor,Governor,2025-06-17T00:00:00Z,primary,REP,Sears,31081,Winsome Sears,43.5
